X Y Z
28.4308332346308603 -28.6541663509940392 -1
28.431666567960999 -28.6541663509940392 -1
28.4324999012911412 -28.6541663509940392 -1
28.4333332346212799 -28.6541663509940392 -1
28.3949999014348293 -28.6549996843239256 -1
28.395833234764968 -28.6549996843239256 -1
28.3966665680951103 -28.6549996843239256 -1
28.3974999014252489 -28.6549996843239256 -1
28.3983332347553912 -28.6549996843239256 -1
28.3991665680855299 -28.6549996843239256 -1
28.3999999014156685 -28.6549996843239256 -1
28.4008332347458108 -28.6549996843239256 -1
28.4016665680759495 -28.6549996843239256 -1
28.4024999014060917 -28.6549996843239256 -1
28.4033332347362304 -28.6549996843239256 -1
28.4041665680663726 -28.6549996843239256 -1
28.4049999013965113 -28.6549996843239256 -1
28.4058332347266536 -28.6549996843239256 -1
28.4066665680567922 -28.6549996843239256 -1
28.4074999013869309 -28.6549996843239256 -1
28.4083332347170732 -28.6549996843239256 -1
28.4091665680472119 -28.6549996843239256 -1
28.4099999013773541 -28.6549996843239256 -1
28.4108332347074928 -28.6549996843239256 -1
28.411666568037635 -28.6549996843239256 -1
28.4124999013677737 -28.6549996843239256 -1
28.4133332346979159 -28.6549996843239256 -1
28.4141665680280546 -28.6549996843239256 -1
28.4149999013581933 -28.6549996843239256 -1
28.4158332346883356 -28.6549996843239256 -1
28.4166665680184742 -28.6549996843239256 1
28.4174999013486165 -28.6549996843239256 3
28.4183332346787552 -28.6549996843239256 -1
28.4191665680088974 -28.6549996843239256 -1
28.4199999013390361 -28.6549996843239256 -1
28.4208332346691783 -28.6549996843239256 -1
28.421666567999317 -28.6549996843239256 -1
28.4224999013294557 -28.6549996843239256 -1
28.4233332346595979 -28.6549996843239256 -1
28.4241665679897366 -28.6549996843239256 -1
28.4249999013198789 -28.6549996843239256 -1
28.4258332346500175 -28.6549996843239256 -1
28.4266665679801598 -28.6549996843239256 -1
28.4274999013102985 -28.6549996843239256 -1
28.4283332346404407 -28.6549996843239256 -1
28.4291665679705794 -28.6549996843239256 -1
28.4299999013007181 -28.6549996843239256 -1
28.4308332346308603 -28.6549996843239256 -1
28.431666567960999 -28.6549996843239256 -1
28.4324999012911412 -28.6549996843239256 -1
28.4333332346212799 -28.6549996843239256 -1
28.3949999014348293 -28.6558330176538156 -1
28.395833234764968 -28.6558330176538156 -1
28.3966665680951103 -28.6558330176538156 -1
28.3974999014252489 -28.6558330176538156 -1
28.3983332347553912 -28.6558330176538156 -1
28.3991665680855299 -28.6558330176538156 -1
28.3999999014156685 -28.6558330176538156 -1
28.4008332347458108 -28.6558330176538156 -1
28.4016665680759495 -28.6558330176538156 -1
28.4024999014060917 -28.6558330176538156 -1
28.4033332347362304 -28.6558330176538156 -1
28.4041665680663726 -28.6558330176538156 -1
28.4049999013965113 -28.6558330176538156 -1
28.4058332347266536 -28.6558330176538156 -1
28.4066665680567922 -28.6558330176538156 -1
28.4074999013869309 -28.6558330176538156 -1
28.4083332347170732 -28.6558330176538156 -1
28.4091665680472119 -28.6558330176538156 -1
28.4099999013773541 -28.6558330176538156 -1
28.4108332347074928 -28.6558330176538156 -1
28.411666568037635 -28.6558330176538156 -1
28.4124999013677737 -28.6558330176538156 -1
28.4133332346979159 -28.6558330176538156 1
28.4141665680280546 -28.6558330176538156 3
28.4149999013581933 -28.6558330176538156 4
28.4158332346883356 -28.6558330176538156 3
28.4166665680184742 -28.6558330176538156 2
28.4174999013486165 -28.6558330176538156 2
28.4183332346787552 -28.6558330176538156 -1
28.4191665680088974 -28.6558330176538156 -1
28.4199999013390361 -28.6558330176538156 -1
28.4208332346691783 -28.6558330176538156 -1
28.421666567999317 -28.6558330176538156 -1
28.4224999013294557 -28.6558330176538156 -1
28.4233332346595979 -28.6558330176538156 -1
28.4241665679897366 -28.6558330176538156 -1
28.4249999013198789 -28.6558330176538156 -1
28.4258332346500175 -28.6558330176538156 -1
28.4266665679801598 -28.6558330176538156 -1
28.4274999013102985 -28.6558330176538156 -1
28.4283332346404407 -28.6558330176538156 -1
28.4291665679705794 -28.6558330176538156 -1
28.4299999013007181 -28.6558330176538156 -1
28.4308332346308603 -28.6558330176538156 -1
28.431666567960999 -28.6558330176538156 -1
28.4324999012911412 -28.6558330176538156 -1
28.4333332346212799 -28.6558330176538156 -1
28.3949999014348293 -28.6566663509837056 -1
28.395833234764968 -28.6566663509837056 -1
28.3966665680951103 -28.6566663509837056 -1
28.3974999014252489 -28.6566663509837056 -1
28.3983332347553912 -28.6566663509837056 -1
28.3991665680855299 -28.6566663509837056 -1
28.3999999014156685 -28.6566663509837056 -1
28.4008332347458108 -28.6566663509837056 -1
28.4016665680759495 -28.6566663509837056 -1
28.4024999014060917 -28.6566663509837056 -1
28.4033332347362304 -28.6566663509837056 -1
28.4041665680663726 -28.6566663509837056 -1
28.4049999013965113 -28.6566663509837056 -1
28.4058332347266536 -28.6566663509837056 -1
28.4066665680567922 -28.6566663509837056 -1
28.4074999013869309 -28.6566663509837056 -1
28.4083332347170732 -28.6566663509837056 -1
28.4091665680472119 -28.6566663509837056 -1
28.4099999013773541 -28.6566663509837056 -1
28.4108332347074928 -28.6566663509837056 -1
28.411666568037635 -28.6566663509837056 -1
28.4124999013677737 -28.6566663509837056 1
28.4133332346979159 -28.6566663509837056 12
28.4141665680280546 -28.6566663509837056 7
28.4149999013581933 -28.6566663509837056 5
28.4158332346883356 -28.6566663509837056 5
28.4166665680184742 -28.6566663509837056 -1
28.4174999013486165 -28.6566663509837056 -1
28.4183332346787552 -28.6566663509837056 -1
28.4191665680088974 -28.6566663509837056 -1
28.4199999013390361 -28.6566663509837056 -1
28.4208332346691783 -28.6566663509837056 -1
28.421666567999317 -28.6566663509837056 -1
28.4224999013294557 -28.6566663509837056 -1
28.4233332346595979 -28.6566663509837056 -1
28.4241665679897366 -28.6566663509837056 -1
28.4249999013198789 -28.6566663509837056 -1
28.4258332346500175 -28.6566663509837056 -1
28.4266665679801598 -28.6566663509837056 -1
28.4274999013102985 -28.6566663509837056 -1
28.4283332346404407 -28.6566663509837056 -1
28.4291665679705794 -28.6566663509837056 -1
28.4299999013007181 -28.6566663509837056 -1
28.4308332346308603 -28.6566663509837056 -1
28.431666567960999 -28.6566663509837056 -1
28.4324999012911412 -28.6566663509837056 -1
28.4333332346212799 -28.6566663509837056 -1
28.3949999014348293 -28.6574996843135921 -1
28.395833234764968 -28.6574996843135921 -1
28.3966665680951103 -28.6574996843135921 -1
28.3974999014252489 -28.6574996843135921 -1
28.3983332347553912 -28.6574996843135921 -1
28.3991665680855299 -28.6574996843135921 -1
28.3999999014156685 -28.6574996843135921 -1
28.4008332347458108 -28.6574996843135921 -1
28.4016665680759495 -28.6574996843135921 -1
28.4024999014060917 -28.6574996843135921 -1
28.4033332347362304 -28.6574996843135921 -1
28.4041665680663726 -28.6574996843135921 -1
28.4049999013965113 -28.6574996843135921 -1
28.4058332347266536 -28.6574996843135921 -1
28.4066665680567922 -28.6574996843135921 -1
28.4074999013869309 -28.6574996843135921 -1
28.4083332347170732 -28.6574996843135921 -1
28.4091665680472119 -28.6574996843135921 -1
28.4099999013773541 -28.6574996843135921 -1
28.4108332347074928 -28.6574996843135921 -1
28.411666568037635 -28.6574996843135921 -1
28.4124999013677737 -28.6574996843135921 -1
28.4133332346979159 -28.6574996843135921 -1
28.4141665680280546 -28.6574996843135921 12
28.4149999013581933 -28.6574996843135921 7
28.4158332346883356 -28.6574996843135921 11
28.4166665680184742 -28.6574996843135921 1
28.4174999013486165 -28.6574996843135921 -1
28.4183332346787552 -28.6574996843135921 -1
28.4191665680088974 -28.6574996843135921 -1
28.4199999013390361 -28.6574996843135921 -1
28.4208332346691783 -28.6574996843135921 -1
28.421666567999317 -28.6574996843135921 -1
28.4224999013294557 -28.6574996843135921 -1
28.4233332346595979 -28.6574996843135921 -1
28.4241665679897366 -28.6574996843135921 -1
28.4249999013198789 -28.6574996843135921 -1
28.4258332346500175 -28.6574996843135921 -1
28.4266665679801598 -28.6574996843135921 -1
28.4274999013102985 -28.6574996843135921 1
28.4283332346404407 -28.6574996843135921 1
28.4291665679705794 -28.6574996843135921 7
28.4299999013007181 -28.6574996843135921 -1
28.4308332346308603 -28.6574996843135921 -1
28.431666567960999 -28.6574996843135921 -1
28.4324999012911412 -28.6574996843135921 -1
28.4333332346212799 -28.6574996843135921 -1
28.3949999014348293 -28.6583330176434821 -1
28.395833234764968 -28.6583330176434821 -1
28.3966665680951103 -28.6583330176434821 -1
28.3974999014252489 -28.6583330176434821 -1
28.3983332347553912 -28.6583330176434821 -1
28.3991665680855299 -28.6583330176434821 -1
28.3999999014156685 -28.6583330176434821 -1
28.4008332347458108 -28.6583330176434821 -1
28.4016665680759495 -28.6583330176434821 -1
28.4024999014060917 -28.6583330176434821 -1
28.4033332347362304 -28.6583330176434821 -1
28.4041665680663726 -28.6583330176434821 -1
28.4049999013965113 -28.6583330176434821 -1
28.4058332347266536 -28.6583330176434821 -1
28.4066665680567922 -28.6583330176434821 -1
28.4074999013869309 -28.6583330176434821 -1
28.4083332347170732 -28.6583330176434821 -1
28.4091665680472119 -28.6583330176434821 -1
28.4099999013773541 -28.6583330176434821 -1
28.4108332347074928 -28.6583330176434821 -1
28.411666568037635 -28.6583330176434821 -1
28.4124999013677737 -28.6583330176434821 -1
28.4133332346979159 -28.6583330176434821 -1
28.4141665680280546 -28.6583330176434821 10
28.4149999013581933 -28.6583330176434821 11
28.4158332346883356 -28.6583330176434821 9
28.4166665680184742 -28.6583330176434821 2
28.4174999013486165 -28.6583330176434821 -1
28.4183332346787552 -28.6583330176434821 -1
28.4191665680088974 -28.6583330176434821 -1
28.4199999013390361 -28.6583330176434821 -1
28.4208332346691783 -28.6583330176434821 -1
28.421666567999317 -28.6583330176434821 -1
28.4224999013294557 -28.6583330176434821 -1
28.4233332346595979 -28.6583330176434821 -1
28.4241665679897366 -28.6583330176434821 -1
28.4249999013198789 -28.6583330176434821 -1
28.4258332346500175 -28.6583330176434821 -1
28.4266665679801598 -28.6583330176434821 -1
28.4274999013102985 -28.6583330176434821 -1
28.4283332346404407 -28.6583330176434821 -1
28.4291665679705794 -28.6583330176434821 1
28.4299999013007181 -28.6583330176434821 -1
28.4308332346308603 -28.6583330176434821 -1
28.431666567960999 -28.6583330176434821 -1
28.4324999012911412 -28.6583330176434821 -1
28.4333332346212799 -28.6583330176434821 -1
28.3949999014348293 -28.6591663509733685 -1
28.395833234764968 -28.6591663509733685 -1
28.3966665680951103 -28.6591663509733685 -1
28.3974999014252489 -28.6591663509733685 -1
28.3983332347553912 -28.6591663509733685 -1
28.3991665680855299 -28.6591663509733685 -1
28.3999999014156685 -28.6591663509733685 -1
28.4008332347458108 -28.6591663509733685 -1
28.4016665680759495 -28.6591663509733685 -1
28.4024999014060917 -28.6591663509733685 -1
28.4033332347362304 -28.6591663509733685 -1
28.4041665680663726 -28.6591663509733685 -1
28.4049999013965113 -28.6591663509733685 -1
28.4058332347266536 -28.6591663509733685 -1
28.4066665680567922 -28.6591663509733685 -1
28.4074999013869309 -28.6591663509733685 -1
28.4083332347170732 -28.6591663509733685 -1
28.4091665680472119 -28.6591663509733685 -1
28.4099999013773541 -28.6591663509733685 -1
28.4108332347074928 -28.6591663509733685 -1
28.411666568037635 -28.6591663509733685 -1
28.4124999013677737 -28.6591663509733685 -1
28.4133332346979159 -28.6591663509733685 -1
28.4141665680280546 -28.6591663509733685 2
28.4149999013581933 -28.6591663509733685 12
28.4158332346883356 -28.6591663509733685 4
28.4166665680184742 -28.6591663509733685 -1
28.4174999013486165 -28.6591663509733685 1
28.4183332346787552 -28.6591663509733685 -1
28.4191665680088974 -28.6591663509733685 -1
28.4199999013390361 -28.6591663509733685 -1
28.4208332346691783 -28.6591663509733685 -1
28.421666567999317 -28.6591663509733685 -1
28.4224999013294557 -28.6591663509733685 -1
28.4233332346595979 -28.6591663509733685 -1
28.4241665679897366 -28.6591663509733685 -1
28.4249999013198789 -28.6591663509733685 -1
28.4258332346500175 -28.6591663509733685 6
28.4266665679801598 -28.6591663509733685 -1
28.4274999013102985 -28.6591663509733685 -1
28.4283332346404407 -28.6591663509733685 -1
28.4291665679705794 -28.6591663509733685 5
28.4299999013007181 -28.6591663509733685 3
28.4308332346308603 -28.6591663509733685 1
28.431666567960999 -28.6591663509733685 -1
28.4324999012911412 -28.6591663509733685 -1
28.4333332346212799 -28.6591663509733685 -1
28.3949999014348293 -28.6599996843032585 -1
28.395833234764968 -28.6599996843032585 -1
28.3966665680951103 -28.6599996843032585 -1
28.3974999014252489 -28.6599996843032585 -1
28.3983332347553912 -28.6599996843032585 -1
28.3991665680855299 -28.6599996843032585 -1
28.3999999014156685 -28.6599996843032585 -1
28.4008332347458108 -28.6599996843032585 -1
28.4016665680759495 -28.6599996843032585 -1
28.4024999014060917 -28.6599996843032585 -1
28.4033332347362304 -28.6599996843032585 -1
28.4041665680663726 -28.6599996843032585 -1
28.4049999013965113 -28.6599996843032585 -1
28.4058332347266536 -28.6599996843032585 -1
28.4066665680567922 -28.6599996843032585 -1
28.4074999013869309 -28.6599996843032585 -1
28.4083332347170732 -28.6599996843032585 -1
28.4091665680472119 -28.6599996843032585 -1
28.4099999013773541 -28.6599996843032585 -1
28.4108332347074928 -28.6599996843032585 -1
28.411666568037635 -28.6599996843032585 -1
28.4124999013677737 -28.6599996843032585 -1
28.4133332346979159 -28.6599996843032585 -1
28.4141665680280546 -28.6599996843032585 -1
28.4149999013581933 -28.6599996843032585 9
28.4158332346883356 -28.6599996843032585 8
28.4166665680184742 -28.6599996843032585 3
28.4174999013486165 -28.6599996843032585 7
28.4183332346787552 -28.6599996843032585 -1
28.4191665680088974 -28.6599996843032585 -1
28.4199999013390361 -28.6599996843032585 -1
28.4208332346691783 -28.6599996843032585 -1
28.421666567999317 -28.6599996843032585 -1
28.4224999013294557 -28.6599996843032585 -1
28.4233332346595979 -28.6599996843032585 -1
28.4241665679897366 -28.6599996843032585 -1
28.4249999013198789 -28.6599996843032585 -1
28.4258332346500175 -28.6599996843032585 9
28.4266665679801598 -28.6599996843032585 2
28.4274999013102985 -28.6599996843032585 -1
28.4283332346404407 -28.6599996843032585 1
28.4291665679705794 -28.6599996843032585 3
28.4299999013007181 -28.6599996843032585 -1
28.4308332346308603 -28.6599996843032585 -1
28.431666567960999 -28.6599996843032585 -1
28.4324999012911412 -28.6599996843032585 -1
28.4333332346212799 -28.6599996843032585 -1
28.3949999014348293 -28.6608330176331485 -1
28.395833234764968 -28.6608330176331485 -1
28.3966665680951103 -28.6608330176331485 -1
28.3974999014252489 -28.6608330176331485 -1
28.3983332347553912 -28.6608330176331485 -1
28.3991665680855299 -28.6608330176331485 -1
28.3999999014156685 -28.6608330176331485 -1
28.4008332347458108 -28.6608330176331485 -1
28.4016665680759495 -28.6608330176331485 -1
28.4024999014060917 -28.6608330176331485 -1
28.4033332347362304 -28.6608330176331485 -1
28.4041665680663726 -28.6608330176331485 -1
28.4049999013965113 -28.6608330176331485 -1
28.4058332347266536 -28.6608330176331485 -1
28.4066665680567922 -28.6608330176331485 -1
28.4074999013869309 -28.6608330176331485 -1
28.4083332347170732 -28.6608330176331485 -1
28.4091665680472119 -28.6608330176331485 -1
28.4099999013773541 -28.6608330176331485 -1
28.4108332347074928 -28.6608330176331485 -1
28.411666568037635 -28.6608330176331485 -1
28.4124999013677737 -28.6608330176331485 -1
28.4133332346979159 -28.6608330176331485 -1
28.4141665680280546 -28.6608330176331485 -1
28.4149999013581933 -28.6608330176331485 1
28.4158332346883356 -28.6608330176331485 11
28.4166665680184742 -28.6608330176331485 -1
28.4174999013486165 -28.6608330176331485 1
28.4183332346787552 -28.6608330176331485 -1
28.4191665680088974 -28.6608330176331485 -1
28.4199999013390361 -28.6608330176331485 -1
28.4208332346691783 -28.6608330176331485 -1
28.421666567999317 -28.6608330176331485 -1
28.4224999013294557 -28.6608330176331485 -1
28.4233332346595979 -28.6608330176331485 -1
28.4241665679897366 -28.6608330176331485 -1
28.4249999013198789 -28.6608330176331485 -1
28.4258332346500175 -28.6608330176331485 4
28.4266665679801598 -28.6608330176331485 2
28.4274999013102985 -28.6608330176331485 -1
28.4283332346404407 -28.6608330176331485 -1
28.4291665679705794 -28.6608330176331485 -1
28.4299999013007181 -28.6608330176331485 -1
28.4308332346308603 -28.6608330176331485 -1
28.431666567960999 -28.6608330176331485 -1
28.4324999012911412 -28.6608330176331485 -1
28.4333332346212799 -28.6608330176331485 -1
28.3949999014348293 -28.6616663509630349 -1
28.395833234764968 -28.6616663509630349 -1
28.3966665680951103 -28.6616663509630349 -1
28.3974999014252489 -28.6616663509630349 -1
28.3983332347553912 -28.6616663509630349 -1
28.3991665680855299 -28.6616663509630349 -1
28.3999999014156685 -28.6616663509630349 -1
28.4008332347458108 -28.6616663509630349 -1
28.4016665680759495 -28.6616663509630349 -1
28.4024999014060917 -28.6616663509630349 -1
28.4033332347362304 -28.6616663509630349 -1
28.4041665680663726 -28.6616663509630349 -1
28.4049999013965113 -28.6616663509630349 -1
28.4058332347266536 -28.6616663509630349 -1
28.4066665680567922 -28.6616663509630349 -1
28.4074999013869309 -28.6616663509630349 -1
28.4083332347170732 -28.6616663509630349 -1
28.4091665680472119 -28.6616663509630349 -1
28.4099999013773541 -28.6616663509630349 -1
28.4108332347074928 -28.6616663509630349 2
28.411666568037635 -28.6616663509630349 1
28.4124999013677737 -28.6616663509630349 1
28.4133332346979159 -28.6616663509630349 -1
28.4141665680280546 -28.6616663509630349 -1
28.4149999013581933 -28.6616663509630349 -1
28.4158332346883356 -28.6616663509630349 2
28.4166665680184742 -28.6616663509630349 7
28.4174999013486165 -28.6616663509630349 8
28.4183332346787552 -28.6616663509630349 7
28.4191665680088974 -28.6616663509630349 -1
28.4199999013390361 -28.6616663509630349 -1
28.4208332346691783 -28.6616663509630349 -1
28.421666567999317 -28.6616663509630349 -1
28.4224999013294557 -28.6616663509630349 -1
28.4233332346595979 -28.6616663509630349 -1
28.4241665679897366 -28.6616663509630349 -1
28.4249999013198789 -28.6616663509630349 2
28.4258332346500175 -28.6616663509630349 11
28.4266665679801598 -28.6616663509630349 2
28.4274999013102985 -28.6616663509630349 -1
28.4283332346404407 -28.6616663509630349 -1
28.4291665679705794 -28.6616663509630349 -1
28.4299999013007181 -28.6616663509630349 -1
28.4308332346308603 -28.6616663509630349 -1
28.431666567960999 -28.6616663509630349 -1
28.4324999012911412 -28.6616663509630349 -1
28.4333332346212799 -28.6616663509630349 -1
28.3949999014348293 -28.6624996842929249 -1
28.395833234764968 -28.6624996842929249 -1
28.3966665680951103 -28.6624996842929249 -1
28.3974999014252489 -28.6624996842929249 -1
28.3983332347553912 -28.6624996842929249 -1
28.3991665680855299 -28.6624996842929249 -1
28.3999999014156685 -28.6624996842929249 -1
28.4008332347458108 -28.6624996842929249 -1
28.4016665680759495 -28.6624996842929249 -1
28.4024999014060917 -28.6624996842929249 -1
28.4033332347362304 -28.6624996842929249 -1
28.4041665680663726 -28.6624996842929249 -1
28.4049999013965113 -28.6624996842929249 -1
28.4058332347266536 -28.6624996842929249 -1
28.4066665680567922 -28.6624996842929249 -1
28.4074999013869309 -28.6624996842929249 -1
28.4083332347170732 -28.6624996842929249 -1
28.4091665680472119 -28.6624996842929249 -1
28.4099999013773541 -28.6624996842929249 -1
28.4108332347074928 -28.6624996842929249 5
28.411666568037635 -28.6624996842929249 7
28.4124999013677737 -28.6624996842929249 5
28.4133332346979159 -28.6624996842929249 3
28.4141665680280546 -28.6624996842929249 8
28.4149999013581933 -28.6624996842929249 3
28.4158332346883356 -28.6624996842929249 -1
28.4166665680184742 -28.6624996842929249 6
28.4174999013486165 -28.6624996842929249 5
28.4183332346787552 -28.6624996842929249 12
28.4191665680088974 -28.6624996842929249 9
28.4199999013390361 -28.6624996842929249 3
28.4208332346691783 -28.6624996842929249 4
28.421666567999317 -28.6624996842929249 9
28.4224999013294557 -28.6624996842929249 2
28.4233332346595979 -28.6624996842929249 -1
28.4241665679897366 -28.6624996842929249 6
28.4249999013198789 -28.6624996842929249 8
28.4258332346500175 -28.6624996842929249 2
28.4266665679801598 -28.6624996842929249 2
28.4274999013102985 -28.6624996842929249 -1
28.4283332346404407 -28.6624996842929249 -1
28.4291665679705794 -28.6624996842929249 -1
28.4299999013007181 -28.6624996842929249 -1
28.4308332346308603 -28.6624996842929249 -1
28.431666567960999 -28.6624996842929249 -1
28.4324999012911412 -28.6624996842929249 -1
28.4333332346212799 -28.6624996842929249 -1
28.3949999014348293 -28.6633330176228149 -1
28.395833234764968 -28.6633330176228149 -1
28.3966665680951103 -28.6633330176228149 -1
28.3974999014252489 -28.6633330176228149 -1
28.3983332347553912 -28.6633330176228149 -1
28.3991665680855299 -28.6633330176228149 -1
28.3999999014156685 -28.6633330176228149 -1
28.4008332347458108 -28.6633330176228149 -1
28.4016665680759495 -28.6633330176228149 -1
28.4024999014060917 -28.6633330176228149 -1
28.4033332347362304 -28.6633330176228149 -1
28.4041665680663726 -28.6633330176228149 -1
28.4049999013965113 -28.6633330176228149 -1
28.4058332347266536 -28.6633330176228149 -1
28.4066665680567922 -28.6633330176228149 -1
28.4074999013869309 -28.6633330176228149 -1
28.4083332347170732 -28.6633330176228149 -1
28.4091665680472119 -28.6633330176228149 -1
28.4099999013773541 -28.6633330176228149 -1
28.4108332347074928 -28.6633330176228149 6
28.411666568037635 -28.6633330176228149 6
28.4124999013677737 -28.6633330176228149 4
28.4133332346979159 -28.6633330176228149 -1
28.4141665680280546 -28.6633330176228149 1
28.4149999013581933 -28.6633330176228149 9
28.4158332346883356 -28.6633330176228149 -1
28.4166665680184742 -28.6633330176228149 3
28.4174999013486165 -28.6633330176228149 12
28.4183332346787552 -28.6633330176228149 -1
28.4191665680088974 -28.6633330176228149 -1
28.4199999013390361 -28.6633330176228149 1
